filename,label,span_start,span_end,span_text,code
es-S0212-71992008000700009-1,ENFERMEDAD,2291,2301,exoftalmos,18265008
es-S0212-71992008000700009-1,ENFERMEDAD,363,385,edema de la conjuntiva,84178004
es-S0212-71992008000700009-1,ENFERMEDAD,483,508,afectación intraorbitaria,371436007
es-S0212-71992008000700009-1,ENFERMEDAD,107,121,visión borrosa,246636008
es-S1699-695X2015000300013-1,ENFERMEDAD,1469,1488,parálisis periódica,267607008
es-S1699-695X2015000300013-1,ENFERMEDAD,1540,1558,patología tiroidea,14304000
es-S1699-695X2015000300013-1,ENFERMEDAD,1607,1652,hipertiroidismo primario de origen autoinmune,237499004
es-S1699-695X2015000300013-1,ENFERMEDAD,2040,2055,hipertiroidismo,34486009
es-S1699-695X2015000300013-1,ENFERMEDAD,2180,2200,enfermedad de Graves,353295004
es-S1699-695X2015000300013-1,ENFERMEDAD,2649,2658,parálisis,44695005
es-S1699-695X2015000300013-1,ENFERMEDAD,927,937,exoftalmos,18265008
es-S1699-695X2015000300013-1,ENFERMEDAD,1419,1432,hipopotasemia,43339004
es-S1137-66272016000300010-1,ENFERMEDAD,21,54,alérgica a penicilina y derivados,91936005
es-S1137-66272016000300010-1,ENFERMEDAD,1693,1741,proceso obstructivo de tracto digestivo superior,119291004
es-S1137-66272016000300010-1,ENFERMEDAD,1337,1361,trastornos de conducción,195066008
es-S1137-66272016000300010-1,ENFERMEDAD,1754,1769,trastorno motor,302226006
es-S1137-66272016000300010-1,ENFERMEDAD,1771,1784,gastroparesia,235675006
es-S1137-66272016000300010-1,ENFERMEDAD,2038,2062,obstrucción del tránsito,81060008
es-S1137-66272016000300010-1,ENFERMEDAD,2110,2121,íleo biliar,37976006
es-S1137-66272016000300010-1,ENFERMEDAD,2126,2155,litiasis enclavada en duodeno,40515007
es-S1137-66272016000300010-1,ENFERMEDAD,2157,2177,Síndrome de Bouveret,721652009
es-S1137-66272016000300010-1,ENFERMEDAD,999,1014,visceromegalias,28543008
es-S1137-66272016000300010-1,ENFERMEDAD,1165,1190,trombosis venosa profunda,128053003
es-S1137-66272016000300010-1,ENFERMEDAD,2650,2658,litiasis,66058000
es-S1137-66272016000300010-1,ENFERMEDAD,2717,2725,litiasis,66058000
es-S1137-66272016000300010-1,ENFERMEDAD,2768,2776,litiasis,66058000
es-S1137-66272016000300010-1,ENFERMEDAD,2508,2516,litiasis,66058000
es-S1137-66272016000300010-1,ENFERMEDAD,2909,2917,lesiones,157670007
es-S1137-66272016000300010-1,ENFERMEDAD,2955,2963,litiasis,66058000
es-S1130-01082010000400015-1,ENFERMEDAD,943,968,ciego contenía una úlcera,16101002
es-S1130-01082010000400015-1,ENFERMEDAD,43,64,angiosarcoma de ciego,682271000119102
es-S1130-01082010000400015-1,ENFERMEDAD,1408,1441,angiosarcoma epitelioide de colon,682271000119102
es-S1130-01082010000400015-1,ENFERMEDAD,674,694,hemorragia digestiva,74474003
es-S1130-01082010000400015-1,ENFERMEDAD,699,710,hipotensión,45007003
es-S1130-01082010000400015-1,ENFERMEDAD,1474,1479,tumor,55342001
es-S1130-01082010000400015-1,ENFERMEDAD,146,157,hipotensión,45007003
es-S1130-01082010000400015-1,ENFERMEDAD,110,122,rectorragias,12063002
es-S0365-66912006001100006-4,ENFERMEDAD,57,124,traumatismo penetrante ocular por un fragmento de una pinza de ropa,315296002
es-S0365-66912006001100006-4,ENFERMEDAD,150,218,perforación a nivel corneal con afectación del iris y del cristalino,74895004+117831000119104+262755005
es-S0365-66912006001100006-4,ENFERMEDAD,451,457,lesión,417163006
es-S1135-76062010000300006-1,ENFERMEDAD,61,108,crisis epilépticas parciales con generalización,246544003
es-S1135-76062010000300006-1,ENFERMEDAD,218,241,fallece de forma súbita,26636000
es-S1135-76062010000300006-1,ENFERMEDAD,1301,1311,TDN simple,87211000119104
es-S1135-76062010000300006-1,ENFERMEDAD,790,795,tumor,55342001
es-S1137-66272012000300024-1,ENFERMEDAD,40,61,hipertensión arterial,38341003
es-S1137-66272012000300024-1,ENFERMEDAD,63,94,accidente isquémico transitorio,266257000
es-S1137-66272012000300024-1,ENFERMEDAD,96,108,osteoporosis,64859006
es-S1137-66272012000300024-1,ENFERMEDAD,110,168,trombosis venosa profunda de extremidad inferior izquierda,404223003
es-S1137-66272012000300024-1,ENFERMEDAD,1572,1592,isquemia mesentérica,82196007
es-S1137-66272012000300024-1,ENFERMEDAD,216,237,fibrilación auricular,49436004
es-S1137-66272012000300024-1,ENFERMEDAD,1902,1927,derrame pleural bilateral,425802001
es-S1137-66272012000300024-1,ENFERMEDAD,1972,2006,tromboembolismo pulmonar bilateral,233935004
es-S1137-66272012000300024-1,ENFERMEDAD,2024,2027,HIT,73397007
es-S1137-66272012000300024-1,ENFERMEDAD,651,688,trombosis venosa mesentérica y portal,95446005+17920008
es-S1137-66272012000300024-1,ENFERMEDAD,743,800,"trombosis venosa portal, esplénica y mesentérica superior",17920008+197001004+14534009
es-S1137-66272012000300024-1,ENFERMEDAD,2389,2404,derrame pleural,60046008
es-S1137-66272012000300024-1,ENFERMEDAD,2503,2521,émbolos pulmonares,59282003
es-S1137-66272012000300024-1,ENFERMEDAD,2654,2656,FA,49436004
es-S1137-66272012000300024-1,ENFERMEDAD,1368,1392,trombosis del eje portal,17920008
es-S1137-66272012000300024-1,ENFERMEDAD,1416,1457,síndrome mieloproliferativo JAK2 positivo,425333006
es-S1137-66272012000300024-1,ENFERMEDAD,1890,1899,hipoxemia,123823007
es-S0211-69952014000400019-1,ENFERMEDAD,24,49,lesión medular traumática,90584004
es-S0211-69952014000400019-1,ENFERMEDAD,1200,1228,insuficiencia renal terminal,46177005
es-S0211-69952014000400019-1,ENFERMEDAD,86,121,infecciones urinarias de repetición,197927001
es-S0211-69952014000400019-1,ENFERMEDAD,138,154,vejiga neurógena,398064005
es-S0211-69952014000400019-1,ENFERMEDAD,1664,1697,encefalopatía hipóxica-metabólica,81308009
es-S0211-69952014000400019-1,ENFERMEDAD,982,994,infantilismo,59892004
es-S0211-69952014000400019-1,ENFERMEDAD,184,204,obstrucción urinaria,7163005
es-S0211-69952014000400019-1,ENFERMEDAD,793,811,infección urinaria,68566005
es-S0211-69952014000400019-1,ENFERMEDAD,262,286,enfermedad renal crónica,709044004
es-S0210-48062005000400012-1,ENFERMEDAD,72,118,cardiopatía isquémica con infarto de miocardio,428196007
es-S0210-48062005000400012-1,ENFERMEDAD,1410,1453,ateromatosis calcificada aorto-ilio-femoral,237897009
es-S0210-48062005000400012-1,ENFERMEDAD,163,233,arteriosclerosis de troncos supraaórticos y de extremidades inferiores,72092001
es-S0210-48062005000400012-1,ENFERMEDAD,2738,2759,infecciones urinarias,68566005
es-S0210-48062005000400012-1,ENFERMEDAD,1507,1518,adenopatías,30746006
es-S0210-48062005000400012-1,ENFERMEDAD,1032,1057,lesión neoplásica vesical,126885006
es-S0210-48062005000400012-1,ENFERMEDAD,2773,2779,anemia,271737000
es-S0210-48062005000400012-1,ENFERMEDAD,235,239,EPOC,13645005
es-S0210-48062005000400012-1,ENFERMEDAD,1101,1281,"carcinoma mixto, papilar de células transicionales grado II-III infiltrante de músculo liso con áreas de adenocarcinoma mucoide infiltrante asociado a lesiones de carcinoma in situ",722688002
es-S0210-48062005000400012-1,ENFERMEDAD,268,281,hernia discal,84857004
es-S0210-48062005000400012-1,ENFERMEDAD,284,302,estenosis de canal,76107001
es-S0210-48062005000400012-1,ENFERMEDAD,2038,2062,carcinoma seroso ovárico,363443007
es-S0210-48062005000400012-1,ENFERMEDAD,3280,3325,recidiva mesentérica en hemiabdomen izquierdo,94624001
es-S0210-48062005000400012-1,ENFERMEDAD,1284,1311,cistitis glandular quística,72815004
es-S0210-48062005000400012-1,ENFERMEDAD,2183,2222,carcinoma de próstata bien diferenciado,254900004
es-S0210-48062005000400012-1,ENFERMEDAD,508,536,hematuria total con coágulos,197942003
es-S0210-48062005000400012-1,ENFERMEDAD,3484,3518,progresión intra y retroperitoneal,188445006
es-S0210-48062005000400012-1,ENFERMEDAD,2311,2356,ganglios afectados por carcinoma micropapilar,94392001
es-S0210-48062005000400012-1,ENFERMEDAD,638,661,cicatriz de toracotomía,422411000
es-S0210-48062005000400012-1,ENFERMEDAD,241,248,fumador,77176002
es-S0210-48062005000400012-1,ENFERMEDAD,1965,1982,invasión vascular,372287009
es-S0210-48062005000400012-1,ENFERMEDAD,821,834,hiperuricemia,35885006
es-S0210-48062005000400012-1,ENFERMEDAD,40,70,patología cardiovascular grave,49601007
es-S0210-48062005000400012-1,ENFERMEDAD,908,940,lesión exofítica en base vesical,300457003
es-S0210-48062005000400012-1,ENFERMEDAD,1101,1116,carcinoma mixto,722688002
es-S0210-48062005000400012-1,ENFERMEDAD,1101,1151,"carcinoma mixto, papilar de células transicionales",722688002
es-S0210-48062005000400012-1,ENFERMEDAD,1206,1240,adenocarcinoma mucoide infiltrante,72495009
es-S0210-48062005000400012-1,ENFERMEDAD,1264,1281,carcinoma in situ,68956006
es-S0210-48062005000400012-1,ENFERMEDAD,3328,3361,dilatación renoureteral bilateral,95576001+197820003
es-S0378-48352006000300005-1,ENFERMEDAD,2334,2379,linfoma pulmonar primario (LPP) de bajo grado,718200007
es-S0378-48352006000300005-1,ENFERMEDAD,2361,2364,LPP,718200007
es-S0378-48352006000300005-1,ENFERMEDAD,83,91,enolismo,7200002
es-S0378-48352006000300005-1,ENFERMEDAD,94,109,asma extrínseco,424643009
es-S0378-48352006000300005-1,ENFERMEDAD,1905,1924,hepatopatía crónica,328383001
es-S0378-48352006000300005-1,ENFERMEDAD,331,342,adenopatías,30746006
es-S0378-48352006000300005-1,ENFERMEDAD,1963,1974,adenopatías,30746006
es-S0378-48352006000300005-1,ENFERMEDAD,785,807,neumonía de la língula,426696003
es-S0378-48352006000300005-1,ENFERMEDAD,2217,2229,atelectásico,46621007
es-S0378-48352006000300005-1,ENFERMEDAD,2286,2310,infiltración por linfoma,445925008
es-S0378-48352006000300005-1,ENFERMEDAD,3005,3027,toxicidad hematológica,762299008
es-S0378-48352006000300005-1,ENFERMEDAD,3005,3038,toxicidad hematológica y hepática,197354009+762299008
es-S0378-48352006000300005-1,ENFERMEDAD,1412,1430,linfoma no Hodgkin,118601006
es-S0378-48352006000300005-1,ENFERMEDAD,1432,1435,LNH,118601006
es-S0378-48352006000300005-1,ENFERMEDAD,1511,1552,Linfoma linfocítico B de células pequeñas,302841002
es-S0378-48352006000300005-1,ENFERMEDAD,1554,1559,LLBCP,64575004
es-S0378-48352006000300005-1,ENFERMEDAD,53,63,tabaquismo,365982000
es-S0378-48352006000300005-1,ENFERMEDAD,312,327,visceromegalias,28543008
es-S0378-48352006000300005-1,ENFERMEDAD,2596,2608,masa tumoral,55342001
es-S1130-01082009000500007-1,ENFERMEDAD,21,54,retraso mental moderado congénito,61152003
es-S1130-01082009000500007-1,ENFERMEDAD,56,66,dislipemia,370992007
es-S1130-01082009000500007-1,ENFERMEDAD,69,83,hipotiroidismo,40930008
es-S1130-01082009000500007-1,ENFERMEDAD,767,786,insuficiencia renal,723188008
es-S1130-01082009000500007-1,ENFERMEDAD,739,762,hidronefrosis bilateral,95581005
es-S1130-01082009000500007-1,ENFERMEDAD,570,663,"dilatación gigante del recto y el colon izquierdo, ocupados en toda la luz por restos fecales",33995003
es-S0376-78922016000200011-1,ENFERMEDAD,3018,3025,linfoma,118600007
es-S0376-78922016000200011-1,ENFERMEDAD,1405,1421,mastitis crónica,21648003
es-S0376-78922016000200011-1,ENFERMEDAD,989,1000,galactorrea,78622004
es-S0376-78922016000200011-1,ENFERMEDAD,1112,1144,líquido periprotésico en la mama,116339002
es-S0376-78922016000200011-1,ENFERMEDAD,1700,1716,carcinoma ductal,82711006
es-S0365-66912007001200009-1,ENFERMEDAD,82,107,diabetes mellitus tipo II,44054006
es-S0365-66912007001200009-1,ENFERMEDAD,902,918,áreas isquémicas,52674009
es-S0365-66912007001200009-1,ENFERMEDAD,109,121,hipertensión,38341003
es-S0365-66912007001200009-1,ENFERMEDAD,124,145,cardiopatía isquémica,194828000
es-S0365-66912007001200009-1,ENFERMEDAD,161,196,retinopatía diabética proliferativa,59276001
es-S0365-66912007001200009-1,ENFERMEDAD,1008,1031,membranas neovasculares,75971007
es-S0365-66912007001200009-1,ENFERMEDAD,1094,1120,sangrado activo de la AMIR,28998008
es-S0365-66912007001200009-1,ENFERMEDAD,1174,1201,sangre en la cavidad vítrea,31341008
es-S0365-66912007001200009-1,ENFERMEDAD,513,530,hemorragia vítrea,31341008
es-S0365-66912007001200009-1,ENFERMEDAD,533,561,edema macular difuso crónico,37231002
es-S0365-66912007001200009-1,ENFERMEDAD,1349,1366,hemorragia vítrea,31341008
es-S0365-66912007001200009-1,ENFERMEDAD,580,603,membranas neovasculares,75971007
es-S0365-66912007001200009-1,ENFERMEDAD,654,718,microaneurismas y hemorragias en el polo posterior de ambos ojos,34037000+28998008+31341008+14460007
es-S0365-66912007001200009-1,ENFERMEDAD,763,800,AMIR en la zona temporal de la macula,247136003
es-S0365-66912007001200009-1,ENFERMEDAD,954,974,edema macular difuso,37231002
es-S0365-66912007001200009-1,ENFERMEDAD,980,984,AMIR,247136003
es-S0365-66912007001200009-1,ENFERMEDAD,1308,1321,miodesospsias,15013002
S0004-06142007000200017-1,ENFERMEDAD,339,348,neoplasia,55342001
S0004-06142007000200017-1,ENFERMEDAD,1324,1362,microlitiasis testiculares bilaterales,64910008
S0004-06142007000200017-1,ENFERMEDAD,1538,1549,adenopatías,30746006
S0004-06142007000200017-1,ENFERMEDAD,1553,1563,metástasis,128462008
S0004-06142007000200017-1,ENFERMEDAD,1630,1656,tumor testicular bilateral,87860000
S0004-06142007000200017-1,ENFERMEDAD,1799,1881,testículo izquierdo atrófico con múltiples focos microscópicos de seminoma clásico,17585008+443675005
S0004-06142007000200017-1,ENFERMEDAD,1910,1954,neoplasia intratubular de células germinales,145831000119103
S0004-06142007000200017-1,ENFERMEDAD,1978,2059,"infiltración tumoral en albugínea, rete testis, epidídimo o infiltración vascular",94402006
S0004-06142007000200017-1,ENFERMEDAD,2125,2141,seminoma clásico,443675005
S0004-06142007000200017-1,ENFERMEDAD,2206,2250,neoplasia intratubular de células germinales,145831000119103
S0004-06142007000200017-1,ENFERMEDAD,2269,2292,atrofia en el testículo,17585008
S0004-06142007000200017-1,ENFERMEDAD,2373,2378,tumor,55342001
S0004-06142007000200017-1,ENFERMEDAD,1036,1042,lesión,417163006
S0004-06142007000200017-1,ENFERMEDAD,1232,1238,lesión,417163006
S0004-06142007000200017-1,ENFERMEDAD,512,539,teste izquierdo hipotrófico,17585008
S0004-06142007000200017-1,ENFERMEDAD,1956,1960,NICG,128902002
S0004-06142007000200017-1,ENFERMEDAD,2252,2256,NICG,128902002
es-S0210-48062007001000004-1,ENFERMEDAD,534,550,tumor testicular,236778008
es-S0210-48062007001000004-1,ENFERMEDAD,2992,3018,adenopatía retroperitoneal,127154008
es-S0210-48062007001000004-1,ENFERMEDAD,1115,1136,Carcinoma Embrionario,1156454002
es-S0210-48062007001000004-1,ENFERMEDAD,2530,2546,Seminoma clásico,443675005
es-S0210-48062007001000004-1,ENFERMEDAD,1244,1278,carcinoma embrionario de testículo,721602000
es-S0210-48062007001000004-1,ENFERMEDAD,3147,3160,hidronefrosis,43064006
es-S0210-48062007001000004-1,ENFERMEDAD,856,893,adenopatías retrocavas y paraaórticas,127140000
es-S0210-48062007001000004-1,ENFERMEDAD,2137,2191,Calcificación en vertiente anteroinferior de testículo,64910008
es-S0210-48062007001000004-1,ENFERMEDAD,733,758,tumor testicular primario,87860000
es-S0210-48062007001000004-1,ENFERMEDAD,1172,1205,epidídimo con implantes en cordón,94283001
es-S0210-48062007001000004-1,ENFERMEDAD,2394,2421,tumor de células germinales,402878003
es-S0210-48062007001000004-1,ENFERMEDAD,3449,3473,recidiva retroperitoneal,94628003
es-S0210-48062007001000004-1,ENFERMEDAD,2329,2340,adenopatías,30746006
es-S0210-48062007001000004-1,ENFERMEDAD,261,284,alergias medicamentosas,416098002
es-S1130-63432015000100008-1,ENFERMEDAD,1094,1106,hiponatremia,89627008
es-S1130-63432015000100008-1,ENFERMEDAD,37,54,neoplasia de mama,126926005
es-S1130-63432015000100008-1,ENFERMEDAD,579,597,síndrome depresivo,35489007
es-S1130-63432015000100008-1,ENFERMEDAD,108,135,miocardiopatía hipertensiva,64715009
es-S1130-63432015000100008-1,ENFERMEDAD,1190,1195,SIADH,55004003
es-S1130-63432015000100008-1,ENFERMEDAD,154,173,hipercolesterolemia,13644009
es-S1130-63432015000100008-1,ENFERMEDAD,176,205,hiponatremia crónica moderada,50327002
es-S1130-63432015000100008-1,ENFERMEDAD,1360,1372,hiponatremia,89627008
es-S1130-63432015000100008-1,ENFERMEDAD,806,818,hiponatremia,89627008
es-S1130-63432015000100008-1,ENFERMEDAD,1005,1074,síndrome confusional secundario a infección urinaria y/o hiponatremia,191502008+191504009
es-S1130-63432015000100008-1,ENFERMEDAD,1039,1057,infección urinaria,68566005
es-S1130-63432015000100008-1,ENFERMEDAD,1062,1074,hiponatremia,89627008
es-S0004-06142009000400011-1,ENFERMEDAD,823,840,estenosis uretral,236647003
es-S0004-06142009000400011-1,ENFERMEDAD,37,50,EPOC moderado,313297008
es-S0004-06142009000400011-1,ENFERMEDAD,2286,2350,leiomiosarcoma de bajo grado con infiltración de todas las capas,443719001
es-S0004-06142009000400011-1,ENFERMEDAD,565,576,divertículo,397881000
es-S0004-06142009000400011-1,ENFERMEDAD,1594,1622,leiomiosarcoma de bajo grado,443719001
es-S0004-06142009000400011-1,ENFERMEDAD,768,785,neoplasia vesical,126885006
es-S0004-06142009000400011-1,ENFERMEDAD,179,186,bebedor,7200002
es-S0004-06142009000400011-1,ENFERMEDAD,147,154,fumador,77176002
es-S0004-06142009000400011-1,ENFERMEDAD,104,119,hábitos tóxicos,228272008
es-S0004-06142009000400011-1,ENFERMEDAD,912,917,tumor,55342001
es-S0004-06142009000400011-1,ENFERMEDAD,2020,2025,tumor,55342001
es-S0004-06142009000400011-1,ENFERMEDAD,273,285,uretrorragia,249301002
es-S0004-06142009000400011-1,ENFERMEDAD,731,742,divertículo,397881000
es-S0004-06142009000400011-1,ENFERMEDAD,1383,1406,tumor fibroso solitario,128736003
es-S0365-66912012000300005-1,ENFERMEDAD,2139,2160,fracaso multiorgánico,57653000
es-S0365-66912012000300005-1,ENFERMEDAD,1908,1942,afectación macular del segundo ojo,312999006
es-S0365-66912012000300005-1,ENFERMEDAD,147,171,diabetes mellitus tipo 2,44054006
es-S0365-66912012000300005-1,ENFERMEDAD,173,185,dislipidemia,370992007
es-S0365-66912012000300005-1,ENFERMEDAD,187,199,hipertensión,38341003
es-S0365-66912012000300005-1,ENFERMEDAD,202,223,alergia a pirazolonas,293582004
es-S0365-66912012000300005-1,ENFERMEDAD,1573,1661,carcinoma de cérvix uterino evolucionado con afectación del tercio inferior de la vagina,423973006
es-S0365-66912012000300005-1,ENFERMEDAD,514,549,atrofia coriorretiniana peripapilar,95686007
es-S0365-66912012000300005-1,ENFERMEDAD,727,735,vitritis,95802009
es-S0365-66912012000300005-1,ENFERMEDAD,926,948,coroiditis serpiginosa,312491004
es-S0365-66912012000300005-1,ENFERMEDAD,828,850,lesiones en ambos ojos,371405004
es-S0365-66912004000800009-1,ENFERMEDAD,42,61,esclerosis tuberosa,7199000
es-S0365-66912004000800009-1,ENFERMEDAD,106,141,lesiones faciales (adenoma sebáceo),307598005
es-S0365-66912004000800009-1,ENFERMEDAD,158,190,mastopatía fibroquística de mama,27431007
es-S0365-66912004000800009-1,ENFERMEDAD,193,206,bocio coloide,61037007
es-S0365-66912004000800009-1,ENFERMEDAD,987,1019,quistes epidérmicos de inclusión,419893006
es-S0365-66912004000800009-1,ENFERMEDAD,671,688,Tumores de Koeman,403823001
es-S0365-66912004000800009-1,ENFERMEDAD,603,669,periungueal tanto en dedos de pies como de manos presenta fibromas,264561009
es-S0365-66912004000800009-1,ENFERMEDAD,1366,1378,angiofibroma,302857002
es-S0365-66912004000800009-1,ENFERMEDAD,298,318,lesiones palpebrales,60113004
es-S0365-66912004000800009-1,ENFERMEDAD,407,424,lesiones faciales,121000119106
es-S0365-66912004000800009-1,ENFERMEDAD,697,727,mancha hipopigmentada en tórax,23006000
